Name,Team,Rec,Yds,Tgt,Avg,TD,FstDn,Pct,Lng,Fum,FumL,Season,Wk
"Johnson, Damaris",HOU,1,10,2,10,0,1,100,10,0,0,2014,104
"Rivera, Mychal",OAK,2,10,4,5,0,1,50,6,0,0,2014,104
"Carrier, Derek",SF,1,10,2,10,0,0,0,10,0,0,2014,104
"Jackson, DeSean",WSH,1,9,4,9,0,1,100,9,0,0,2014,104
"Young, Darrel",WSH,1,9,1,9,0,0,0,9,0,0,2014,104
"Davis, Vernon",SF,2,8,3,4,0,0,0,5,0,0,2014,104
"Fells, Daniel",NYG,2,8,2,4,1,2,100,6,0,0,2014,104
"Gerhart, Toby",JAX,1,8,1,8,0,0,0,8,0,0,2014,104
"Juszczyk, Kyle",BAL,2,8,2,4,0,0,0,6,0,0,2014,104
"Watson, Benjamin",NO,1,7,1,7,0,0,0,7,0,0,2014,104
"Nelson, David",NYJ,1,7,1,7,0,0,0,7,0,0,2014,104
"Bell, Joique",DET,2,7,4,3.5,0,0,0,9,0,0,2014,104
"Doyle, Jack",IND,1,7,1,7,0,0,0,7,0,0,2014,104
"Robinson, Denard",JAX,3,7,3,2.3,0,0,0,3,0,0,2014,104
"Murray, DeMarco",DAL,1,6,1,6,0,0,0,6,0,0,2014,104
"Escobar, Gavin",DAL,1,6,1,6,0,0,0,6,0,0,2014,104
"Reece, Marcel",OAK,1,5,2,5,0,0,0,5,0,0,2014,104
"Brown, Justin",PIT,1,5,2,5,0,0,0,5,0,0,2014,104
"Ta'ufo'ou, Will",JAX,1,4,1,4,0,0,0,4,0,0,2014,104
"Summers, Frank",BUF,1,3,1,3,0,0,0,3,0,0,2014,104
"Kerley, Jeremy",NYJ,1,3,3,3,0,0,0,3,0,0,2014,104
"Miller, Lamar",MIA,2,3,2,1.5,0,0,0,2,0,0,2014,104
"Leonhardt, Brian",OAK,1,3,1,3,1,1,100,3,0,0,2014,104
"Sproles, Darren",PHI,2,2,4,1,0,0,0,6,0,0,2014,104
"Jones-Drew, Maurice",OAK,2,2,2,1,0,0,0,2,0,0,2014,104
"Jacobs, Nic",JAX,1,2,1,2,1,1,100,2,0,0,2014,104
"DiMarco, Patrick",ATL,1,1,1,1,1,1,100,1,0,0,2014,104
"Archer, Dri",PIT,1,1,1,1,0,0,0,1,0,0,2014,104
"Fasano, Anthony",KC,0,0,1,-,0,0,,0,0,0,2014,104
"Celek, Brent",PHI,0,0,2,-,0,0,,0,0,0,2014,104
"Rosario, Dante",CHI,0,0,1,-,0,0,,0,0,0,2014,104
"Jones, Jacoby",BAL,0,0,1,-,0,0,,0,0,0,2014,104
"Meachem, Robert",NO,0,0,1,-,0,0,,0,0,0,2014,104
"Myers, Brandon",TB,0,0,1,-,0,0,,0,0,0,2014,104
"McCluster, Dexter",TEN,0,0,1,-,0,0,,0,0,0,2014,104
"Cumberland, Jeff",NYJ,0,0,1,-,0,0,,0,0,0,2014,104
"Ridley, Stevan",NE,0,0,1,-,0,0,,0,0,0,2014,104
"Hanna, James",DAL,0,0,1,-,0,0,,0,0,0,2014,104
"Hemingway, Junior",KC,0,0,1,-,0,0,,0,0,0,2014,104
"Johnson, Will",PIT,0,0,1,-,0,0,,0,0,0,2014,104
"Jenkins, A.J.",KC,1,0,1,0,0,0,0,0,0,0,2014,104
"Robinson, Aldrick",WSH,0,0,1,-,0,0,,0,0,0,2014,104
"Martin, Keshawn",HOU,0,0,1,-,0,0,,0,0,0,2014,104
"Fuller, Corey",DET,0,0,1,-,0,0,,0,0,0,2014,104
"Hammond Jr., Frankie",KC,0,0,1,-,0,0,,0,0,0,2014,104
"Sudfeld, Zach",NYJ,0,0,1,-,0,0,,0,0,0,2014,104
"Hyde, Carlos",SF,0,0,1,-,0,0,,0,0,0,2014,104
"Fiedorowicz, C.J.",HOU,0,0,1,-,0,0,,0,0,0,2014,104
"Williams, Andre",NYG,0,0,1,-,0,0,,0,0,0,2014,104
"Street, Devin",DAL,0,0,1,-,0,0,,0,0,0,2014,104
"Grant, Ryan",WSH,0,0,1,-,0,0,,0,0,0,2014,104
"Jennings, Rashad",NYG,1,-3,2,-3,0,0,0,-3,0,0,2014,104
"Roethlisberger, Ben",PIT,0,-6,0,-,0,0,,-6,1,0,2014,104
"Thomas, Demaryius",DEN,8,226,16,28.3,2,7,87.5,86,0,0,2014,105
"Jackson, DeSean",WSH,5,157,11,31.4,1,3,60,60,0,0,2014,105
"Jackson, Vincent",TB,8,144,12,18,0,7,87.5,34,0,0,2014,105
"Tate, Golden",DET,7,134,9,19.1,1,4,57.1,55,0,0,2014,105
"Ellington, Andre",ARZ,4,112,7,28,1,3,75,81,0,0,2014,105
"Forte, Matt",CHI,12,105,12,8.8,1,2,16.7,56,0,0,2014,105
"Jones, Julio",ATL,11,105,16,9.5,0,7,63.6,22,0,0,2014,105
"Sanders, Emmanuel",DEN,7,101,9,14.4,0,4,57.1,30,0,0,2014,105
"Gronkowski, Rob",NE,6,100,11,16.7,1,5,83.3,27,0,0,2014,105
"Hunter, Justin",TEN,3,99,5,33,1,3,100,75,0,0,2014,105
"Jeffery, Alshon",CHI,6,97,7,16.2,1,5,83.3,31,0,0,2014,105
"Gabriel, Taylor",CLE,4,95,6,23.8,0,3,75,49,0,0,2014,105
"Hilton, T.Y.",IND,9,90,12,10,0,6,66.7,21,1,0,2014,105
"Quick, Brian",STL,5,87,9,17.4,2,5,100,43,0,0,2014,105
"Watkins, Sammy",BUF,7,87,12,12.4,0,6,85.7,22,0,0,2014,105
"Bryant, Dez",DAL,9,85,14,9.4,1,4,44.4,37,0,0,2014,105
"Wright, Tim",NE,5,85,5,17,1,4,80,30,0,0,2014,105
"Brown, Antonio",PIT,5,84,12,16.8,0,4,80,30,0,0,2014,105
"Smith, Antone",ATL,3,83,3,27.7,1,1,33.3,74,0,0,2014,105
"Green, A.J.",CIN,5,81,7,16.2,1,3,60,35,1,1,2014,105
"Wayne, Reggie",IND,7,77,12,11,0,6,85.7,28,0,0,2014,105
"Thomas, Pierre",NO,8,77,10,9.6,1,4,50,19,0,0,2014,105
"Lloyd, Brandon",SF,3,76,5,25.3,0,3,100,38,0,0,2014,105
"Maclin, Jeremy",PHI,5,76,11,15.2,1,3,60,24,0,0,2014,105
"Boldin, Anquan",SF,4,72,8,18,0,3,75,27,0,0,2014,105
"Floyd, Malcom",SD,3,72,3,24,0,2,66.7,49,0,0,2014,105
"Olsen, Greg",CAR,6,72,9,12,2,6,100,19,0,0,2014,105
"Williams, Terrance",DAL,2,71,6,35.5,1,2,100,43,0,0,2014,105
"Daniels, Owen",BAL,5,70,7,14,0,4,80,18,0,0,2014,105
"Sanu, Mohamed",CIN,5,70,9,14,1,2,40,37,0,0,2014,105
"Britt, Kenny",STL,3,68,6,22.7,1,2,66.7,32,0,0,2014,105
"Hill, Jeremy",CIN,3,68,4,22.7,0,2,66.7,38,0,0,2014,105
"Oliver, Branden",SD,4,68,4,17,1,2,50,50,0,0,2014,105
"Nelson, Jordy",GB,1,66,3,66,1,1,100,66,0,0,2014,105
"Thomas, Julius",DEN,6,66,7,11,2,4,66.7,25,0,0,2014,105
"Colston, Marques",NO,3,63,6,21,0,2,66.7,36,0,0,2014,105
"Hopkins, DeAndre",HOU,6,63,6,10.5,0,3,50,19,0,0,2014,105
"Parker, Preston",NYG,3,61,3,20.3,0,2,66.7,42,0,0,2014,105
"Gates, Antonio",SD,4,60,6,15,2,4,100,28,0,0,2014,105
"Witten, Jason",DAL,4,59,5,14.8,0,3,75,34,0,0,2014,105
"Helu Jr., Roy",WSH,5,59,7,11.8,0,3,60,22,0,0,2014,105
"Allen, Dwayne",IND,4,59,5,14.8,1,4,100,28,0,0,2014,105
"Johnson, Andre",HOU,5,58,8,11.6,0,3,60,20,0,0,2014,105
"Welker, Wes",DEN,7,58,9,8.3,0,2,28.6,20,0,0,2014,105
"Jackson, Fred",BUF,7,58,9,8.3,0,2,28.6,26,1,0,2014,105
"Fitzgerald, Larry",ARZ,3,57,7,19,0,3,100,33,0,0,2014,105
"Washington, Nate",TEN,4,57,7,14.3,0,2,50,20,0,0,2014,105
"Thielen, Adam",MIN,4,57,5,14.3,0,4,100,17,0,0,2014,105
"Murray, DeMarco",DAL,6,56,8,9.3,0,3,50,16,0,0,2014,105
"Cooks, Brandin",NO,9,56,11,6.2,0,2,22.2,16,0,0,2014,105
"Forsett, Justin",BAL,7,55,8,7.9,0,1,14.3,26,0,0,2014,105
"Austin, Miles",CLE,2,54,3,27,0,2,100,31,0,0,2014,105
"Hill, Josh",NO,3,53,3,17.7,0,1,33.3,37,0,0,2014,105
"Robinson, Allen",JAX,5,51,11,10.2,0,2,40,17,0,0,2014,105
"Baldwin, Doug",SEA,4,50,5,12.5,0,3,75,20,0,0,2014,105
"Hemingway, Junior",KC,4,50,4,12.5,0,4,100,17,0,0,2014,105
"Benjamin, Travis",CLE,4,48,4,12,2,3,75,21,0,0,2014,105
"Walker, Delanie",TEN,4,47,4,11.8,0,3,75,21,0,0,2014,105
"Wright, Kendall",TEN,6,47,8,7.8,2,3,50,16,0,0,2014,105
"Cotchery, Jerricho",CAR,3,46,4,15.3,0,2,66.7,22,0,0,2014,105
"Miller, Heath",PIT,3,46,4,15.3,0,2,66.7,27,0,0,2014,105
"Lynch, Marshawn",SEA,5,45,6,9,1,2,40,30,0,0,2014,105
"Marshall, Brandon",CHI,3,44,5,14.7,0,3,100,18,0,0,2014,105
"Cook, Jared",STL,4,44,10,11,0,4,100,14,0,0,2014,105
"Beckham Jr., Odell",NYG,4,44,5,11,1,3,75,15,0,0,2014,105
"Freeman, Devonta",ATL,5,44,6,8.8,0,2,40,19,0,0,2014,105
"Watson, Benjamin",NO,5,43,7,8.6,0,3,60,13,0,0,2014,105
"Avant, Jason",CAR,2,42,4,21,0,2,100,22,0,0,2014,105
"Bowe, Dwayne",KC,3,42,6,14,0,2,66.7,18,0,0,2014,105
"Goodwin, Marquise",BUF,1,42,1,42,0,1,100,42,1,0,2014,105
"Royal, Eddie",SD,3,40,3,13.3,0,2,66.7,32,0,0,2014,105
"Ertz, Zach",PHI,3,39,6,13,0,3,100,19,0,0,2014,105
"Smith, Torrey",BAL,3,38,8,12.7,0,2,66.7,20,0,0,2014,105
"Benjamin, Kelvin",CAR,3,38,11,12.7,0,1,33.3,18,1,1,2014,105
"Jackson, Steven",ATL,5,37,6,7.4,0,2,40,11,0,0,2014,105
"Woods, Robert",BUF,3,37,4,12.3,0,2,66.7,18,0,0,2014,105
"Graham, Jimmy",NO,2,36,5,18,0,2,100,23,0,0,2014,105
"Stacy, Zac",STL,4,36,5,9,0,3,75,15,0,0,2014,105
"Bell, Le'Veon",PIT,5,36,6,7.2,0,2,40,12,0,0,2014,105
"Helfet, Cooper",SEA,1,36,2,36,0,1,100,36,0,0,2014,105
"Murphy Jr., Louis",TB,3,35,7,11.7,1,2,66.7,20,1,0,2014,105
"Edelman, Julian",NE,5,35,8,7,0,2,40,14,0,0,2014,105
"Matthews, Jordan",PHI,4,35,7,8.8,0,2,50,12,0,0,2014,105
"Smith Sr., Steve",BAL,5,34,7,6.8,0,1,20,17,1,1,2014,105
"Cobb, Randall",GB,3,34,4,11.3,1,2,66.7,20,0,0,2014,105
"Cooper, Riley",PHI,4,33,5,8.3,1,3,75,14,0,0,2014,105
"Cameron, Jordan",CLE,3,33,7,11,0,2,66.7,19,0,0,2014,105
"Randle, Rueben",NYG,4,33,10,8.3,1,3,75,18,0,0,2014,105
"Austin, Tavon",STL,2,33,2,16.5,0,2,100,22,0,0,2014,105
"Fasano, Anthony",KC,4,32,7,8,0,2,50,13,0,0,2014,105
"Jennings, Greg",MIN,2,31,6,15.5,0,2,100,17,0,0,2014,105
"Ford, Chase",MIN,3,31,4,10.3,0,2,66.7,12,0,0,2014,105
"Bush, Reggie",DET,2,30,5,15,0,1,50,28,0,0,2014,105
"Jones, Jacoby",BAL,1,30,1,30,0,1,100,30,0,0,2014,105
"Harris, Dwayne",DAL,3,30,3,10,0,1,33.3,18,0,0,2014,105
"Fleener, Coby",IND,1,30,2,30,0,1,100,30,0,0,2014,105
"Nicks, Hakeem",IND,3,29,6,9.7,0,1,33.3,16,0,0,2014,105
"Roberts, Andre",WSH,5,29,9,5.8,1,4,80,7,0,0,2014,105
"Pettis, Austin",STL,3,29,6,9.7,0,1,33.3,16,0,0,2014,105
"Martin, Doug",TB,3,29,5,9.7,0,2,66.7,20,0,0,2014,105
"Willson, Luke",SEA,3,28,4,9.3,0,0,0,19,0,0,2014,105
"Harvin, Percy",SEA,4,27,5,6.8,0,1,25,13,0,0,2014,105
"Wright, Jarius",MIN,3,27,8,9,0,1,33.3,18,0,0,2014,105
"Hogan, Chris",BUF,2,27,2,13.5,0,0,0,21,0,0,2014,105
"Fuller, Corey",DET,3,27,4,9,0,1,33.3,10,1,1,2014,105
"Lacy, Eddie",GB,3,27,3,9,0,1,33.3,21,0,0,2014,105
"White, Roddy",ATL,2,26,4,13,0,1,50,22,0,0,2014,105
"Moore, Lance",PIT,1,26,1,26,0,1,100,26,0,0,2014,105
"Hawkins, Andrew",CLE,3,26,9,8.7,0,2,66.7,10,0,0,2014,105
"Brown, Mike",JAX,2,26,2,13,0,2,100,15,0,0,2014,105
"Brown, Justin",PIT,3,26,3,8.7,0,1,33.3,11,0,0,2014,105
"Hurns, Allen",JAX,4,26,11,6.5,0,0,0,9,0,0,2014,105
"Spiller, C.J.",BUF,3,25,4,8.3,0,2,66.7,15,0,0,2014,105
"Dray, Jim",CLE,3,25,4,8.3,1,3,100,14,0,0,2014,105
"Allen, Keenan",SD,3,25,7,8.3,0,2,66.7,11,0,0,2014,105
"Kerley, Jeremy",NYJ,3,24,6,8,0,2,66.7,11,0,0,2014,105
"Cunningham, Benny",STL,3,24,4,8,0,2,66.7,12,0,0,2014,105
"Garcon, Pierre",WSH,2,23,3,11.5,0,1,50,18,0,0,2014,105
"Beasley, Cole",DAL,4,23,4,5.8,0,3,75,8,0,0,2014,105
"Todman, Jordan",JAX,2,23,2,11.5,0,1,50,18,0,0,2014,105
"Cruz, Victor",NYG,3,22,6,7.3,0,2,66.7,12,0,0,2014,105
"Harbor, Clay",JAX,3,22,4,7.3,0,1,33.3,13,0,0,2014,105
"Kendricks, Lance",STL,1,22,1,22,0,1,100,22,0,0,2014,105
"McKinnon, Jerick",MIN,3,22,5,7.3,0,0,0,8,0,0,2014,105
"Chandler, Scott",BUF,4,21,6,5.3,0,1,25,16,0,0,2014,105
"Rainey, Bobby",TB,3,21,4,7,0,0,0,10,0,0,2014,105
"Bersin, Brenton",CAR,1,21,1,21,0,1,100,21,0,0,2014,105
"Rosario, Dante",CHI,3,20,4,6.7,0,0,0,9,0,0,2014,105
"Gerhart, Toby",JAX,1,20,1,20,0,1,100,20,0,0,2014,105
"LaFell, Brandon",NE,1,20,4,20,0,1,100,20,0,0,2014,105
"Bailey, Stedman",STL,2,20,3,10,0,0,0,14,0,0,2014,105
"Carlson, John",ARZ,2,19,3,9.5,0,1,50,14,0,0,2014,105
"Quarless, Andrew",GB,2,19,2,9.5,0,1,50,10,0,0,2014,105
"Cadet, Travaris",NO,3,19,5,6.3,1,2,66.7,8,0,0,2014,105
"Amaro, Jace",NYJ,3,19,3,6.3,0,0,0,9,0,0,2014,105
"Coffman, Chase",TEN,2,18,2,9,0,0,0,9,0,0,2014,105
"Vereen, Shane",NE,3,18,3,6,0,2,66.7,14,0,0,2014,105
"Williams, Andre",NYG,2,18,2,9,0,1,50,14,0,0,2014,105
"Bradshaw, Ahmad",IND,4,17,5,4.3,0,1,25,11,0,0,2014,105
"Bennett, Martellus",CHI,3,17,5,5.7,0,0,0,7,0,0,2014,105
"Tamme, Jacob",DEN,1,17,1,17,0,1,100,17,0,0,2014,105
"Jennings, Rashad",NYG,2,17,2,8.5,0,0,0,10,0,0,2014,105
"Blount, LeGarrette",PIT,3,17,3,5.7,0,2,66.7,13,0,0,2014,105
"Wheaton, Markus",PIT,1,17,2,17,0,1,100,17,0,0,2014,105
"Thomas, De'Anthony",KC,1,17,1,17,1,1,100,17,0,0,2014,105
"Hester, Devin",ATL,2,16,4,8,0,0,0,10,0,0,2014,105
"Crabtree, Michael",SF,1,16,4,16,0,1,100,16,0,0,2014,105
"Dickson, Ed",CAR,2,16,2,8,0,2,100,8,0,0,2014,105
"Dobson, Aaron",NE,1,16,1,16,0,1,100,16,0,0,2014,105
"Stills, Kenny",NO,1,16,3,16,0,1,100,16,0,0,2014,105
"Gray, MarQueis",MIN,1,16,2,16,0,1,100,16,0,0,2014,105
"Carrier, Derek",SF,2,16,2,8,0,1,50,10,1,0,2014,105
"Janis, Jeff",GB,2,16,2,8,0,2,100,9,0,0,2014,105
"Reaves, Darrin",CAR,1,16,1,16,0,1,100,16,0,0,2014,105
"Celek, Brent",PHI,3,15,3,5,0,0,0,8,0,0,2014,105
"Foster, Arian",HOU,2,15,5,7.5,0,1,50,14,0,0,2014,105
"Gresham, Jermaine",CIN,2,15,4,7.5,0,1,50,12,0,0,2014,105
"Kearse, Jermaine",SEA,1,15,2,15,1,1,100,15,0,0,2014,105
"Kelce, Travis",KC,2,15,3,7.5,1,2,100,13,0,0,2014,105
"Ross, Jeremy",DET,1,13,2,13,0,1,100,13,0,0,2014,105
"Pettigrew, Brandon",DET,2,12,3,6,0,0,0,7,0,0,2014,105
"Cumberland, Jeff",NYJ,2,12,6,6,0,1,50,6,0,0,2014,105
"Salas, Greg",NYJ,2,12,7,6,0,1,50,7,0,0,2014,105
"Sherman, Anthony",KC,1,12,2,12,0,1,100,12,0,0,2014,105
"Ellison, Rhett",MIN,1,12,2,12,0,1,100,12,0,0,2014,105
"Johnson, Will",PIT,1,12,1,12,0,1,100,12,0,0,2014,105
"Ta'ufo'ou, Will",JAX,1,12,1,12,0,1,100,12,0,0,2014,105
"Sanders, Ace",JAX,2,12,2,6,0,0,0,6,0,0,2014,105
"Watts, Trey",STL,2,12,2,6,0,1,50,11,0,0,2014,105
"Agnew, Ray",CLE,1,12,2,12,0,1,100,12,0,0,2014,105
"Ajirotutu, Seyi",SD,1,11,1,11,0,1,100,11,0,0,2014,105
"Paulsen, Logan",WSH,2,11,3,5.5,0,0,0,7,0,0,2014,105
"Develin, James",NE,1,11,1,11,0,1,100,11,0,0,2014,105
"Ball, Montee",DEN,2,11,3,5.5,0,0,0,9,0,0,2014,105
"Banyard, Joe",MIN,2,11,2,5.5,0,1,50,10,0,0,2014,105
"Seferian-Jenkins, Austin",TB,1,11,3,11,0,1,100,11,0,0,2014,105
"Adams, Davante",GB,1,11,4,11,1,1,100,11,0,0,2014,105
"Miller, Bruce",SF,1,10,1,10,0,1,100,10,0,0,2014,105
"Richardson, Trent",IND,4,10,5,2.5,0,0,0,6,0,0,2014,105
"Bernard, Giovani",CIN,2,10,3,5,0,0,0,7,0,0,2014,105
"Johnson, Stevie",SF,1,9,2,9,1,1,100,9,0,0,2014,105
"Nelson, David",NYJ,1,9,4,9,0,0,0,9,0,0,2014,105
"Herron, Robert",TB,1,9,1,9,1,1,100,9,0,0,2014,105
"Williams, Mike",BUF,1,8,2,8,0,0,0,8,0,0,2014,105
"Aiken, Kamar",BAL,1,8,1,8,0,0,0,8,0,0,2014,105
"Green, Ladarius",SD,1,8,1,8,0,0,0,8,0,0,2014,105
"Patterson, Cordarrelle",MIN,2,8,4,4,0,1,50,6,0,0,2014,105
"Robinson, Khiry",NO,1,8,2,8,0,0,0,8,0,0,2014,105
"Griffin, Ryan",HOU,1,8,1,8,0,0,0,8,0,0,2014,105
"Ebron, Eric",DET,2,8,4,4,0,0,0,5,0,0,2014,105
"Archer, Dri",PIT,2,8,2,4,0,0,0,7,0,0,2014,105
"Washington, Leon",TEN,1,7,1,7,0,0,0,7,0,0,2014,105
"Johnson, Calvin",DET,1,7,1,7,0,0,0,7,0,0,2014,105
"Amendola, Danny",NE,1,7,1,7,0,1,100,7,0,0,2014,105
"Floyd, Michael",ARZ,1,7,7,7,0,0,0,7,0,0,2014,105
"Martin, Keshawn",HOU,1,7,1,7,0,0,0,7,0,0,2014,105
"Johnson, Charles",MIN,1,7,3,7,0,0,0,7,0,0,2014,105
"Holmes, Santonio",CHI,1,6,3,6,0,1,100,6,0,0,2014,105
"Paul, Niles",WSH,1,6,2,6,0,1,100,6,0,0,2014,105
"McCoy, LeSean",PHI,4,5,4,1.3,0,2,50,7,1,1,2014,105
"Rodgers, Jacquizz",ATL,1,5,2,5,0,0,0,5,0,0,2014,105
"Sanzenbacher, Dane",CIN,1,5,1,5,0,0,0,5,1,1,2014,105
"Robinson, Adrien",NYG,1,5,1,5,0,0,0,5,0,0,2014,105
"Charles, Jamaal",KC,1,4,4,4,0,0,0,4,0,0,2014,105
"Brown, Donald",SD,1,4,2,4,0,0,0,4,0,0,2014,105
"Huff, Josh",PHI,1,4,1,4,0,0,0,4,0,0,2014,105
"Brown, John",ARZ,2,4,7,2,0,0,0,2,0,0,2014,105
"Brown, Philly",CAR,1,4,1,4,0,0,0,4,0,0,2014,105
"Kuhn, John",GB,1,3,1,3,0,0,0,3,0,0,2014,105
"Graham, Garrett",HOU,1,3,1,3,0,0,0,3,0,0,2014,105
"Jenkins, A.J.",KC,1,3,2,3,0,0,0,3,0,0,2014,105
"Starks, James",GB,2,2,2,1,0,0,0,3,0,0,2014,105
"Gragg, Chris",BUF,1,2,1,2,1,1,100,2,0,0,2014,105
"Gore, Frank",SF,1,1,1,1,0,0,0,1,0,0,2014,105
"Summers, Frank",BUF,1,1,2,1,0,0,0,1,0,0,2014,105
"Palmer, Michael",PIT,1,1,1,1,1,1,100,1,0,0,2014,105
"Ellington, Bruce",SF,1,1,1,1,0,0,0,1,0,0,2014,105
"Ginn Jr., Ted",ARZ,0,0,2,-,0,0,,0,0,0,2014,105
"Caldwell, Andre",DEN,0,0,1,-,0,0,,0,0,0,2014,105
"Meachem, Robert",NO,0,0,4,-,0,0,,0,0,0,2014,105
"Heyward-Bey, Darrius",PIT,1,0,1,0,0,0,0,0,0,0,2014,105
"Greene, Shonn",TEN,0,0,2,-,0,0,,0,0,0,2014,105
"Ivory, Chris",NYJ,0,0,1,-,0,0,,0,0,0,2014,105
"Housler, Rob",ARZ,0,0,1,-,0,0,,0,0,0,2014,105
"Graham, T.J.",NYJ,0,0,1,-,0,0,,0,0,0,2014,105
"Hillman, Ronnie",DEN,0,0,1,-,0,0,,0,0,0,2014,105
"Broyles, Ryan",DET,0,0,1,-,0,0,,0,0,0,2014,105
"Asiata, Matt",MIN,0,0,3,-,0,0,,0,0,0,2014,105
"Johnson, Damaris",HOU,0,0,2,-,0,0,,0,0,0,2014,105
"Toilolo, Levine",ATL,0,0,2,-,0,0,,0,0,0,2014,105
"Davis, Knile",KC,0,0,1,-,0,0,,0,0,0,2014,105
"Winn, George",DET,0,0,2,-,0,0,,0,0,0,2014,105
"Donnell, Larry",NYG,0,0,1,-,0,0,,0,0,0,2014,105
"McDonald, Vance",SF,0,0,2,-,0,0,,0,0,0,2014,105
"Williams, Brandon",CAR,0,0,2,-,0,0,,0,0,0,2014,105
"Brown, Marlon",BAL,0,0,2,-,0,0,,0,0,0,2014,105
"Juszczyk, Kyle",BAL,0,0,2,-,0,0,,0,0,0,2014,105
"Harris, Demetrius",KC,0,0,1,-,0,0,,0,0,0,2014,105
"Sankey, Bishop",TEN,0,0,1,-,0,0,,0,0,0,2014,105
"Hyde, Carlos",SF,0,0,1,-,0,0,,0,0,0,2014,105
"Rodgers, Richard",GB,0,0,1,-,0,0,,0,0,0,2014,105
"Wright, James",CIN,0,0,1,-,0,0,,0,0,0,2014,105
"Robinson, Denard",JAX,2,-1,2,-0.5,0,0,0,1,0,0,2014,105
"Johnson, Chris",NYJ,1,-2,1,-2,0,0,0,-2,0,0,2014,105
"McCluster, Dexter",TEN,1,-2,2,-2,0,0,0,-2,0,0,2014,105
"Tate, Ben",CLE,1,-2,2,-2,0,0,0,-2,0,0,2014,105
"Morris, Alfred",WSH,1,-2,1,-2,0,0,0,-2,0,0,2014,105
"Hilton, T.Y.",IND,9,223,9,24.8,1,8,88.9,49,0,0,2014,106
"Jeffery, Alshon",CHI,5,136,7,27.2,0,5,100,74,0,0,2014,106
"Thomas, Demaryius",DEN,10,124,12,12.4,1,5,50,54,0,0,2014,106
"Holmes, Andre",OAK,4,121,8,30.3,2,4,100,77,0,0,2014,106
"Sanu, Mohamed",CIN,10,120,14,12,1,7,70,34,0,0,2014,106
"Brown, Antonio",PIT,7,118,10,16.9,0,6,85.7,23,0,0,2014,106
"Jackson, DeSean",WSH,3,115,5,38.3,1,2,66.7,64,0,0,2014,106
"Marshall, Brandon",CHI,6,113,9,18.8,0,4,66.7,47,0,0,2014,106
"Smith Sr., Steve",BAL,5,110,6,22,1,5,100,56,0,0,2014,106
"Nelson, Jordy",GB,9,107,16,11.9,1,7,77.8,22,0,0,2014,106
"Chandler, Scott",BUF,6,105,9,17.5,0,5,83.3,28,0,0,2014,106
"Floyd, Malcom",SD,5,103,7,20.6,1,5,100,44,0,0,2014,106
"Shorts III, Cecil",JAX,10,103,16,10.3,0,5,50,23,1,1,2014,106
"Cameron, Jordan",CLE,3,102,5,34,1,2,66.7,51,0,0,2014,106
"Johnson, Andre",HOU,7,99,12,14.1,1,5,71.4,26,1,1,2014,106
"Fitzgerald, Larry",ARZ,6,98,6,16.3,1,4,66.7,24,0,0,2014,106
"LaFell, Brandon",NE,4,97,6,24.3,2,3,75,56,0,0,2014,106
"Boldin, Anquan",SF,7,94,9,13.4,1,5,71.4,28,0,0,2014,106
"Gronkowski, Rob",NE,7,94,9,13.4,0,4,57.1,33,0,0,2014,106
"Reed, Jordan",WSH,8,92,11,11.5,0,4,50,20,0,0,2014,106
"Edelman, Julian",NE,9,91,12,10.1,0,3,33.3,20,0,0,2014,106
"Harbor, Clay",JAX,3,91,4,30.3,1,3,100,59,0,0,2014,106
"Lloyd, Brandon",SF,1,80,1,80,1,1,100,80,0,0,2014,106
"Woods, Robert",BUF,7,78,10,11.1,1,4,57.1,35,0,0,2014,106
"Forte, Matt",CHI,10,77,13,7.7,0,3,30,16,0,0,2014,106
"Hunter, Justin",TEN,3,77,5,25.7,0,3,100,38,0,0,2014,106
"Adams, Davante",GB,6,77,8,12.8,0,5,83.3,24,0,0,2014,106
"Riddick, Theo",DET,5,75,6,15,1,2,40,41,0,0,2014,106
"Landry, Jarvis",MIA,6,75,8,12.5,1,5,83.3,21,0,0,2014,106
"Cook, Jared",STL,4,74,11,18.5,0,3,75,39,0,0,2014,106
"Murphy Jr., Louis",TB,7,72,9,10.3,1,4,57.1,24,0,0,2014,106
"Hogan, Chris",BUF,5,72,6,14.4,1,4,80,24,0,0,2014,106
"Williams, Terrance",DAL,2,70,2,35,0,2,100,47,0,0,2014,106
"Gresham, Jermaine",CIN,6,68,7,11.3,0,3,50,23,0,0,2014,106
"Jones, Julio",ATL,4,68,12,17,0,3,75,29,1,0,2014,106
"Amaro, Jace",NYJ,10,68,12,6.8,1,5,50,15,0,0,2014,106
"Robinson, Allen",JAX,8,68,9,8.5,0,4,50,15,0,0,2014,106
"Wallace, Mike",MIA,5,67,9,13.4,1,4,80,25,0,0,2014,106
"Jackson, Vincent",TB,4,66,13,16.5,0,3,75,33,0,0,2014,106
"Smith, Antone",ATL,4,64,4,16,1,1,25,41,0,0,2014,106
"Butler, Brice",OAK,3,64,5,21.3,1,3,100,47,0,0,2014,106
"Bryant, Dez",DAL,4,63,10,15.8,0,4,100,23,0,0,2014,106
"Olsen, Greg",CAR,6,62,11,10.3,1,4,66.7,16,0,0,2014,106
"Johnson, Damaris",HOU,3,62,3,20.7,0,2,66.7,40,0,0,2014,106
"Kearse, Jermaine",SEA,3,62,7,20.7,0,1,33.3,53,0,0,2014,106
